id,popularity
24ioTziUSDCVfG99XiAcPg,8.37
0FQcq6Ob2aHqwYDcQABaL5,2.3473333333333333
17olaaTE9qRZ9CgnqYvgrP,19.86
3GcHkmz4horYIEPYvdB0xF,35.653333333333336
1GtWJANPuE93A5zgXeiPns,0.8133333333333335
6C5BsO0OVrRONMi9skrzVR,39.07
4FEj12zJ044FlXkwZdZQzW,10.0
4h1Xr5PqvCV4D7R34tXtdp,0.55
4m7lLH08yLvhDZ3IXQJ3Ai,25.19
2RKDbMwtJgKc76H9oPo7Cl,38.38
5bq9n41pwbgvD6Mr56Rmsb,35.09
2hq50hCUUknhUXZ9uL3wgq,40.745
1HMel4wgVIptoP0inWoE69,44.3
5itYhJcIeGE6RdPFaXJGeS,47.41
3MrMsPNWp4I7Z0ukuHuqy2,29.78
3buHarhSAM8Qr2siaUL5Nd,34.64
6PUIzlqotEmPuBfjbwYWOB,45.66
34ZrKTJovhZI5KsLkxYotM,34.33
5yU8T2yIZLlDnwsM5FUnvt,1.7766666666666668
3NJn7p1nrI3R8alivEMPwB,42.58
7fRcZOf8Vy9lz4kXAgBFjP,39.925
7hc2MVLezWm8ObKsZoW80I,34.76
04MLEeAMuV9IlHEsD8vF6A,51.45
3BjfQ2umqNOTCtjv8d4JQU,36.16
22lwtUJ3d8mPZYpsiUT7rf,29.39
38fLT4SZs5aoEtAp4uT5Fq,10.06
50sleCwh4KizBWyclVia3c,47.35
2QIz83b4SCf6q1vw5vZWs6,2.225
1RVZH0clK31T3qB4eZykLp,40.57
46zfaRtWBbR8nd5myuH6JQ,16.21
4gY07XF01nlzHuPNlMFnBe,38.43
7aGXK9Yix4ywC8lYUCrO4p,1.8
1R0GOPjljIJ997WnDXWW88,35.39
7KgneETGBycWbmIfK2fagH,37.84
644es5aYPJghtZLjM1rmSP,36.19
1BY5TZN5NHfE81ylp8tzWp,3.15
3bA5Xfk5JyPGtBh00GX8Gk,39.1
5laScgxkUUe2jlJu01aKRJ,1.15
0i8JFpqe9cKwnrcvoNgl1L,49.12
4m5vFbIlYzIETki3H6za3E,33.99
3HQGFz6aSDyHbfVog06m9l,32.28
6DkNnb8nBR1uuqaSVWQgfm,41.93
5TVxFaoAjz7PdkXu7LK1XQ,1.475
2jrBJyZyxUWL3NHN5zlMNX,33.5
5dMJFsGH8e1XfPOAUyfZGS,41.85
14OZNbZZ2qCYoe9dZGCnmV,35.2
6pJSulm9EBmsYGnp3uaEFl,36.6075
7swWEKvPEjE4nmMtjVuwbG,34.39
7GDuNclzbCbh2UBbyEE5OI,11.66
3hhbDnFUb2bicI2df6VurK,43.49
6tHYmn2CeK7I34u9F6Y7IL,7.84
14Tgtsa8TG8D9OewIe91m2,3.48
5Kpg1A7BOHpBbaT3H3xqd3,51.88
5EaMm2ip08sdBWK2WUopPA,43.93
0DflkVblMcFujIUZHemTSH,33.76
2y4tfvzNk3hLqEQ2BNtPqx,2.66
1SbnrhBurOfPwQrhfyNg3c,33.91
0o0kgczvuWF96ibBuX0fqu,2.5866666666666664
2lSLKylZl16f9fz5IdjcR0,10.22
4UmbbDFDHFsyl9tqTZKNI6,17.67
3X8sgY2oXhlDHasBDn88Ay,24.21
3vZUC1m6QVm7urnN6lcF64,47.48
6uCo6OGOk8QzdIJu1P55S1,0.62
0zAT8rCOcroYVAXP7UwezH,35.86
0bE63k8VbDXtMmVz9P602H,35.74666666666667
5Hroj5K7vLpIG4FNCRIjbP,49.18
0WdR2AyLW1Drd3OUdwezM0,48.66
5pqGVEoDYwVSQgrRnSW3Qm,20.82
0H0MUbfKhqhwEW6ow1WFSk,33.126666666666665
2cguNnsH479CUg6FxHJg1a,34.406666666666666
1vfL0PxFqd9vBzXfBxGjIs,17.62
76QRh2Ikhr0i6dNjRvS3GS,46.13
35QAUfIbfIXT3p3cWhaKxZ,38.14
1lOx0PiQYO4ahycrxHZ4Xd,1.4
2D7QsEzkNUzzFKqIFmvXcY,39.85
5YV7IOqvT32MOm0BylCzZq,39.488
6FWIDvaZzFROA5NXWNWsOm,35.39
1MwxDXREuTV1QVhL4rA9e0,10.93
7FWWMsKZyVZ70awxDXy47f,44.63
0UGxrU3xsEcDXImkU8PCyc,2.97
73RSjY5GekoIcxi8nkDUb6,34.58
0H96dQj27nrlHs5avU1p5a,0.81
7mjq4omVcfjsAPxrhiNyfc,41.96
1N7VlZoWl5EIa3XG2nK1tO,25.28
1sGvagbx1m6XaK71CczOb8,15.49
58K8nzd0HucJoX5nreeVZp,34.47
4LXJYLOAIGbxXx7qkz7Nzb,2.7
2pUahQKzunmNywyU8Gliaw,2.21
7IaZRN8QcTTz6ubj7mwCrk,41.37
2Qnh5biW9P3QcgL1ZcgF2Q,0.725
1DSJNBNhGZCigg9ll5VeZv,40.16
4yglQxbo7CnEDOnGLGwKEu,36.95
6fXzIKWqXVnAZj455LP5bb,38.2
5oZa1smfDqlY8E2rfUgUEl,41.25666666666666
5Wff1vQ7IHDt7fPT9eql1v,35.29
0RptTTnKa8BaNrZ36h63RO,10.02
7KiGE0757Br93HIwJADrNe,37.08
5MpqGyRxpTXZM42bxikTrs,6.46
4VmmNHz5nigftA0B3GR0M5,40.23125
40qXGg5nRbcWzcFb26KWkQ,21.08
1ZozJfi8u9cO2Ob8KwiwNT,43.72666666666666
0nMZZTQLlwcjXYZzA0QTgA,18.32
0KyFfE3fAMDXY5Il5mR5p4,32.51
4gx2siuXWbminmRfZL9Z3E,35.44
2yX7sThprti0y8qP9Kjm0T,36.69
6rkAY9rk1NTFB94QxG3LJR,49.26
0J7AJkydBNEOhz4phyhkoa,10.72
0rof7TcqqAGk59MnKJgpr1,20.1
3C9fAn3IgajBTwR274huch,38.02
1k5Jr3Ir3tXJLrI5ZsJ0fo,39.35
7C2Th9WKovi6NyjGoqaPsK,41.69571428571428
5epx5YtoMbV0GrL9qx9kVY,43.66
4bFwNDLo9IeqHQ0iqFEaUA,33.29
4qDyN3NiRCgMeXfNhcHBF3,16.62
3htVOUt4zoFthJhqtJMGTo,42.61
1Yd7zYJDsENSecCHUH4E41,1.22
6kblAEj0T0312fv5QWsXzo,47.41
6UcmLLsVjdatOQcQKE9XdO,19.78
7nhLJrMf82o1NcQqaT9tBr,31.835
4TYEIckMi7PTCh1kiknKSy,31.01
2M2WJ7gBlcKNxdhyfPp9zY,37.45666666666666
0PUbMPg8XS99y4XShKEnDa,25.93
2tpTYvXlFQsGGgU3Ka1Jhb,27.22
5XcMzuskwO305UC7RBm9Zu,43.73
6e9biVAugkOfydEN8OiJpi,48.46
3tbMbqOV2WCUEArORdBJqK,0.39
6vcqR6rCL2k4EDhqH8gzeO,21.74
2CYdfUF3GIcxYnpJsc3bla,26.23
1p3EvlmDB9SoLat1FSUpUo,2.01
6VjlixxvMk9GvMA1ly8i8V,30.38
02C433ZVoi5cPFOSEKKzUX,42.29
0i5UXku65oAQQ9kDDZovnC,39.64
78x0lA9TUtDRHAE8rIIsyz,29.5
6yWgce8IwdgsVC9CT0Rbku,40.33
5Jnvs9kBpdU70kkqYR7XLt,0.42
4gGkNMS9FSGOrEY9DLw9Is,32.83
3MpOnmHdapB5lq4obX5VA9,0.29
5lbtWuTVT2l3pT7Y7A6zSH,16.06
0PqsNtDgMnj4b6WTli2hrT,15.29
0qf6F3l9pXmVBDZu2kPLUK,43.73
1qkp9OvCk8FjeDdEd2bKQ6,32.6
5KdJhawArg27NWvr6FbYn6,1.2
63OQupATfueTdZMWTxW03A,40.845
6Vw3d5l4gJ8sQttPXUICeR,27.91
2L4YgbxxwmwafMqLIjSx8q,44.57
7I1fHMDNlHobS8SBUJAUDt,42.86
2BmrTfv7o5fMApOtEHWhXX,33.843333333333334
3B6WDceNe6lUQnczntRIuf,39.11
7nXvapTtsuPzyE2u4i6pyz,39.67
7dHMNB4jNNhIu0se8jPvQy,27.02
3JYX8svmeBtMwltaUmqSyk,52.44
6k3htVSYltRiTmLmnGLiIH,45.45
0FRCV5U4hMh7CAVUFVhnAO,15.17
3DvTQI6kg1Wor3ZEKCssfO,36.58
4Kk6O5Q7UAgxP0QwyES72F,41.28
0rdnlMhCp3GlKyLWzq9G0q,3.07
2hU0vHQv9yt104OHWXtRbz,0.84
0OrjO0OhJvwWR6Dqk0vLtJ,37.98
1RiL4hwd7WGoEBWBjxcljX,0.35
6cdZoNRV5EILmwSukFO8Fd,29.48
6PmNOMnf5HBTRJiSNsPoSj,38.59
6rEpiPBHygvhd6lh35sTsB,0.41
6zXWT81mABneeLfwxd9rt2,20.08
24HcuZHAH017C5wp9Z4ziQ,31.8
3ilmpjaFz2PDcT1d3xfvlU,39.83
51Gkc1TxvyQ9K8y0pQRmQM,38.38733333333333
3jkGEIuctfXOYiLITyxGLs,30.85
0gODNGbZdpLl9m2oLDT3SK,42.22
38Ukrpi5VcBLZJ5rf9zdkG,29.86
2eOS75YWs9N0KxzNvsuQKA,32.38
4FWZPpsdHkf3BU1FNqFNfB,49.14
5sCvipEhpAhVhu3K6kzm1P,45.2
59I8PTZWO6GuQUckwI5MNw,0.68
2tgfOOprFsv2XAEoNngTJe,35.69
0KhYJOx8HLA1ANTSaxU2KH,40.13666666666667
2zw57JcMVpZuauTMzT5CF8,0.856
6cR1U61DMpYbS2TtNTlSvo,43.41
2ldidJstqAXYGIS1Hk5TIQ,34.27
0Bsm7yOcni3GPiwk8beyX9,33.96
40NKO2J2nl3nx42fXvL7Ah,35.54
5Qb7gx7gcxsYi3l7FHHm56,36.66
0w2LsbjiI6W0GWmSP4iGiy,37.33
3IoW7TptyrafWzemCT1V0n,19.28
7xki0BmuOllyquWqjhETyr,44.96
57la6kNVwTA7aTxdk4osCK,31.97
0CKxrnF9KplS21LTjkkqsW,33.69
0mt2ac8qll5sN6HfMbFQSK,0.78
3Srw8isgDzmYsgwDi4MtbD,35.77
608ojPUgnx3L9UrI4Iuw2h,38.57
495IpWyXaCAo0EytJzjBP8,42.19
2oKDHY4kL8EWkFEijHdOPM,8.053333333333335
47JgVF3bHEAy5MtfBl0ow6,15.26
6WEYmoXyDMz4z2pVK0u9iC,38.54
0yKay1Y9ifktOjglh0XXS8,0.79
7KljyPi5rUB3gyl9olwEpt,11.96
5hUCTgttGB1eS4GJdPEQEM,35.32
4FdXzrH8EfNVe9uhWTB4YA,35.83
3qkFIjYRInFasy2jeDZPgm,42.75
5sAhoT8AV3xa7Sg6CGZ8je,0.38
33xJuUv1PvcRaWOijffOhH,1.55
3MxH2ztT69COHEY43ELyIc,0.11
0a45tGfbho1hL6BWPfRsC5,33.84
144bl4trI7TCSotGEHZjXl,2.94
4W4w5m4NGcCWwZDFnv3Vfr,2.72
0g94apeTC1d4DrXxPSqRKJ,25.62
09L7oOogsyIFOldIKs3eqx,25.64
0kegYC78JtbNsw6n51unh0,36.175
1SLxBFZ5tvaiSuByytntjD,38.38
7gevuNejcmzUYlAoAE5d6N,34.59
7KcUjCAjd2Cl2W3v3lN10L,29.4
12GEszobr92vUXs4LCdwjK,37.76
7HWH4kGaHR3ZwKNFPT4dSW,30.76
2zjolxqyzR6e40hdgQ0oRH,23.73
09BxNkndUuYdUnRysuM0Ld,46.54
4GoVFC43NOzE3PPp3r44Ll,39.18
5rMNQfYhBMlyitrMAiwQfc,44.25
3DY7IU8sCyFRCIzB3XMled,41.19
13p06XYJaV05Q65hSU87jW,34.66
63PgfGFgAZUEzwGouciEC5,34.54
1tL5a9jowsWMtn3wkFYsG9,40.26
6dzrCHBBKutQezMkeWaOEY,39.65
1JypbDf7pdQndsb53wBwoM,0.8
4M1pAQ3Wc2vskhX7qBhf2v,48.22
40LHlo3yP8lieHoqslpq2A,27.9
7E9GeFGfjXw9LAI4ay6rsw,54.74
6hmeTgvNZVy15RyeADykl2,43.5
6cnAsKhXq5X1BFiDTdSp4W,1.4566666666666668
1xtjQJaeLuKnCkiL8q9c13,32.05
52X1c2ozJapIR7Yd4aaf8s,44.07
5S0cvScXb33JVpjTiY9Ivi,44.65666666666666
51QEyJI5M7uyd8DOh9tqQY,44.11
23luOrEVHMfoX0AhfbQuS6,44.4
5t09SnxOR2AelOghumKkXO,36.84
1683Q5FUEQ4fIG2f87MAW4,37.06
5T2Cft0v1qKSmH0GUDzB2b,20.86
4PNt3lD9Oduq2C0d5Vpgpf,29.44
6hqMI7rE1XikcTB3E5ocu4,46.21
6l9cb1v91Jy4RfQpfMYCxb,3.27
0GqE7jm2cyX4dLR1zt84vi,0.21
2NaUCbP0AWBrHdFFJUUqtm,29.63666666666667
6vlykkGvIk0CXVA6pru6sC,40.25
1Q9PriUQSxUiFJi6htXBBK,31.25
6KL0uIvBPWn1LKpNTDxGbG,23.46
4G8Eu3EDQZYhHPfJMFCv8V,34.57
4lD8ygUjwpsMvnHgJaSJBC,37.85
6MhLXaXbrQCLS7wRlzmIH5,34.73
4VfaGfeqoT1xtIAYGvz78U,20.48
02KoPajd6lpRS0tmdJJluL,34.31
4m2qTcidVmNp41WAhKSO3r,19.955
4UcHTV3TjlThmMlZgOG4Kr,15.55
6KawiDQ954hRWdvPf8DyEn,38.81
5u3JngPvtncVMiyOdoyegv,37.7475
5llnyba4dXG5Jd53hcnD2F,51.47
0x6kwMLhwr0w4xjdv6tVqG,39.03
77qi7q23qHeObvYrEVQLSX,34.28
1xt84wzx4lrcRxWh0MQXRZ,0.55
6TaqooOXAEcijL6G1AWS2K,48.42
5iedinFWh90J6VWN58JhDq,35.08
2vjTiheBHuTRX2tlbsvm8m,2.35
5FBClZYByPV9txIHQClvi6,44.94
5303u9QCXS9d7ONmVseSV9,45.1
4C1i5evUKKtdo13T46vPOB,6.59
4cD2zRG225dN2M1NgjcXon,19.71
57OwEeLrTkZgqZtbM0Tsr6,26.235
6bjnZpgPunJ0m6cAy8iawQ,28.33
1d4L5fYrL1UDGEuwJ3wTcW,34.23
3zkhVuJ6XaWovrToUbSncO,33.53
3kEYdMW7gIPSdUkZEUwZiw,0.98
3WVhkjB7Y4xFruqoCAajBb,45.75
69WjO90WyjR8HmoitIbkDz,13.09
05GvwwTLLID738BbKN1ze0,43.4
521vFqw2XuDagi8LWoQQZM,44.25
24nxncuYbvV1btIOc2R4JA,1.75
4KwOY06jb8rVKazkErCurM,1.17
1WecoKeGHzXVOBLtPcpDpV,1.25
6fJPShBOaPHrLyyY8IyMbe,17.35
2n5I4UgxJRdUMCiFKo4rzH,10.29
23KigXtp1VhfXd9odK3z3W,42.85
4tRnUUeXZYLuiF6YvaYuBB,20.51
6qhzkJOOWkCa7t4LTqfTgb,28.12
6C7E8oXKkYpEd1o8HHIrD4,0.78
6ARxAfri2xf1mI9R4DLXhD,40.23
4wONQWJFPpjmF5eHTZQ57V,4.07
58l6ORbEKJQs7EPgcmpiAS,24.06
606yOsFze39VxlFyy4T7kk,0.13
5GiSSWR1323SKwed1ucz2M,2.31
6pIb81yu7krTStDSRfZqBz,34.41
23oDRKCr7UnV4zghiqDXoY,55.31
1I0ZnORHdeVbaLf8eR9k7m,2.85
5MwGCQbFIQEXrirWYJ1hZt,41.07
1ckbbIScrvPENQx5vEDutx,2.83
4yDCTzaFfr7YOuYKpwgidL,42.67
464sCeVXrb6TFSJCMMDMgP,37.57
2GvDeHjUfpr4MaCaFeqG4Q,13.46
4rGIYyFbT6KvzLLWAcOAsE,37.93
4S0W8LNfBur0HguAqspGXf,22.85
76TpWFiK5YCgw1hy26DWZp,31.24
1dIbi6dP8leKzi0WcDQaLB,0.21
5LJ9nyAj4Xy8KsIbXv5zE2,22.49
3dOS97oZxXLMzFwj6uLeOH,34.92
0Y7zHIqtWuFQPS6u3kahqI,46.01
2UgCRfbt0gafXbUDyMmnqh,44.39
0UQXREESpG0GZGPfRNO2cV,36.18
7qmqs3jG9Mjr2GRIja8ZEj,34.70333333333333
0p1IPSa7u7REnzAoKn5ywa,41.67333333333334
44dSySiDPFrRItoz2LPZJM,35.398
77Aqjy8Kcd5GK1ZORCTNnF,15.84
0xE2bQrT9vTrVZUB9ddzi0,22.7
0shyNPN3qd4FSXqqiwbP04,45.73
2PUkN5yn30Zqyte21DamYO,23.34
7ENeoErxTziWIH24Dkcw0X,32.73
6uVnXkbW7fvEhq9CCeCpPh,37.25
352kJeLvZDIoogk2VPitBD,0.48
2FkBzncOXWo7pnN8oqm7Wx,24.41
1ms5tNNdPouTtcD2oVF9Oz,45.43
06FcMPcosZg13x2QODDDK6,33.43
7wM9mzVjfURM26QVdVxjrk,37.42
2pzDnL6RU5cxKhYkjdq3QU,14.12
1JcepJ7nTAwFZQxlYWlMsh,4.67
5Y7Tj2fh27PM08CgaaDwoF,36.08
1QEzs30PUAJJPbHL1e4NYH,41.64
37NhZsvsrb4lJQZsRpYotd,34.76
5fmTuE7E5rL9F4imqt6EGU,2.09
7zuwr7YqqpveNtxlKe1vn6,44.16
7HKkFhi0sFloAfMUNZk6UZ,11.73
4jSfmL4SYNRplT0XdzSLGb,35.84
5mew4rexHu1IV6kTXqH3Nu,34.18
4Odw6m3uPIrz2qGip6J1G3,0.76
1uJT2yMhKnGBOBrrqQkAhJ,35.42
1WcbzOuJU4ilAgCx8o9uCW,1.17
5KmM8RjPpYmREvg2KE3Eu4,37.89
7n8FOouaabpFxOo2dvr6Nx,33.55
3XGoARtNbZya1yp885jjAo,39.3
1wpwMf4hrZTPG5Exg3aB0q,4.72
68kORVY2G5fgyvrHftcbDq,21.0925
0pas4o8x1kHxc5VnPWZqFG,38.69
02rZmnR1vqiIWdLnYcNnHm,30.77
1VZGj6BcHwbfLxxYlhk8kI,39.85
7JzmCjvB6bk48JghLyrg8N,38.39
7gUpO6td4OOnu0Lf9vhcIV,43.545
5QX1uRD1CtSZjFvVAWE6Ok,32.48
4hBLvf7XKt0cp2yK1Qr5HC,0.64
2wzOmiSpq2WlsN6x4XkLcs,38.01
5c6J8mP25G1C9Ax0vyBVtY,15.64
22O3mkv6sEe3jpXRWXYFhY,38.73
2iCJEYdoYbCxFoUg8759nm,35.01
3PvSRy8KntqeBekSAMApqM,34.88
2NSS447ixbY5txQqk6VgS8,37.61
36akBUXQVu5S6YwiLOOY0S,36.77
0KXHwwcJ4QDglaboduji4I,5.18
1RnAlgvpLO2e5n7bRXmzhx,39.01
44A8Z5WNurxHXfmGpTg0N4,0.72
1EDCjjfcTWSnqQq4aQeM9P,17.66
25bHuzMBRDkdqfCaO5SMTG,38.12
5iI1EQlyyo8FzkdT7XnTd7,32.86
6xVCdroOORUMHucbfROQdQ,2.0933333333333333
19HdAsw5YT83D8D7YOQ9wp,42.88
7g0XgioAO3q8iBUQNoEAye,27.07
3QqQqVCLuoOmQmudcZkaTX,17.79
2S8rBYYs5GaDddOBHJQsUi,2.21
0WlRW4CG9ccUi96tP7GAwL,40.0
43g1KljxFUFrE2ok0dcN24,35.67
2tb1DUqDQNunjAC9srqUyA,25.07
2uGa1q62qLM0GRcvoIQ449,5.64
4hH2L62wG40hqrrcaFz3Dn,2.77
0fgHRgScU6F0HYm7ifWEzu,1.96
2vpv5IKVpBG7Rrm8XeR6mr,41.84
28dDi6q7AU01jpwu5OSLOa,33.44
3NoJirVn78dCd9w88R9gK1,3.355
6QT3GblCrwmg7eJlBfH2T9,20.3
4NpWaUafUyUbWT5VjpzW9X,2.5
5HPSrYBsjFaniYrRAGDH5y,11.34
1NYSaZohX7voONJfrFsXAm,1.29
21dbvBvs7rZZKd7vhZWtAX,4.14
5odBNxKTmReZotUkP3OC9P,10.49
2uiKPVtkeQm48CzkeJsTFP,5.18
3LoSwP6htk35aV9wCM48w7,33.84
2tKEJKi2ffARPUiEfHWNuz,48.73
2WLKQdOy8hdOic7TtJvzXU,37.781666666666666
3eUsSFWf6Aq5oCK9lTI4Q8,33.96
2ilGFcW82jinSytbJIyzCm,34.17
32xbixKoozopkvsJfjg0sm,13.01
61jdCgNdxZ560oIdgoMahS,34.28
56LOmAzDNnDLXnsVS4hv44,0.85
5ZCJs0I9tGlaDtPth4Gr3G,0.52
3fUj26L2VAYc0UC8xTTmZ0,33.35666666666666
6QzDYLWEh3C2V1OXQmizg5,28.57
1wluZWSTbISDzbuaV3KNzd,30.32
3zMQb4SeoweO18buS9XWSZ,33.43
12W29FkcVVWgpu6NdN2mNA,34.25333333333333
6D17ZfWe6kCi2BS563dMc7,47.23
52am0fzNdEwaQoRKoxMmfY,8.93
2V97gq3ENtfKSEor21yVgx,36.94
59Sz3l6T9qTWsa8Smv2ve1,20.68
5dVJ3DoNzJLPfSyFNOXunz,36.64
0AaGiabKVaHA0URIBuZin9,60.08
6nT3MRldZxiaYQ4xQByADF,0.29
5FQdAbZKZWwgeWTqTFVVMo,39.65125
1NM04YfK6vEeQIoTAnq98d,5.8025
141z4VghkcJ2fA88f0oUbA,44.91
3psQoQlsxl305iGRLoavFT,35.2
6WtPeZXQnoLbLOz7e0dfZL,41.79
6dZcwV0SCe8ZRKPAYd7MA1,5.55
0ll8uFnc0nANY35E0Lfxvg,47.67
3ia3dJETSOllPsv3LJkE35,44.09
0UJ5xRZEhwc05ksWlBjxGm,6.49
0ESIjVxnDnCDaTPo6sStHm,19.13
5gmxKaebVlFm5BoVfubcbN,12.02
4z0t30MrGULjqkmDIk7Rv7,3.88
1N7u6Mo1e3tFQBvH9AFjHz,37.07
17Lz5Oy6uMVKsQLC3usCMe,36.39
0Nh9xkxAzthHSOWcEt8qoW,12.83
3aJgAgTI9srxcTuyzVDtkm,44.03
5TylXhBJeQMHcoF2aDDcQK,7.03
2dz2jhKJnAuvZpQsbyK8P8,45.77
36SXiefwmLVpWwgp1uxtuC,34.2
5WlMyDvyQedom0kQ3MCTow,2.26
7Hhq3Gad8pIJR6X3mAr04J,3.4733333333333336
5odKyQXgxNZ2NLnr9fZamY,2.98
48cxowlB5CKS1MZAdpsDB1,6.64
0nQzPZnccvqlJOEJPNK3kB,0.49
4J0vksGAN62PYZlHWusFQu,5.1
3CZ6dewgB5uzSfIgj05xe8,34.22
1X8OBJadJ9BotlhIWMeqhR,8.516666666666666
4tFWi7YbR8znnooIk26UNA,7.8
6N9uyMZf9pbNOuomveWscp,44.69
7HRAvFFmKLydyLtX5LBOwH,41.67
38nVuIj9mi5a8oopOJhSJk,49.86333333333334
3DteVy39WHG6KgAlxRqkkm,17.79
1YHfQxvo8lWVIOHmNK74Xy,12.2
42ueD8Ul16MPyS3Q1uKZKw,34.56
7vbgUoT7h2dQoIRaVBSLix,40.77
1Z6lKdYhwp8WYoBqGCKxlM,35.845
4YsNkF22bkppExAF3kOTYv,33.56
6z1WNO2cnpwIzlqBuviE1X,35.01
2tNcn5OgebYZ0OL0EapHNC,21.82
7BWwT75IPTKbHbxn4P6Bwm,31.77666666666667
0dbx8qCvWgnlTZoj8a5gC7,40.84
1pt30lISyhavfUGjRCqVnU,41.72
14sTWPWAzDuWAbTBqq51jD,44.035
2nrQPoRDnqY8dhUmFO6cnw,3.613
27dxGhO6Q09s7XjCUUdIrY,36.89
5kD7pleAKxsaD8ZbN2De1d,15.22
1D8DhxdlXd22umH6l04XT4,15.35
1745c6QDeIwea0wNESsO7q,17.63
2tY3JkUimmRMKHpPEwKa6E,43.06
4dstbDKQJgRpxEe5daxCMC,38.39
3CDkk8OaLtN9bU21G8O1qB,39.56
1q2wjPik2yRz0ZsVfd7xtf,4.596666666666667
2AQvvuEceakjTcgxG611fO,8.03
3yfRinIJ0JqlxYtaDxGWe0,26.71
0hFgIEjTHKL6W3j3GmLTye,37.64
7iAgNZdotu40NwtoIWJHFe,50.64
3B0F82pCIPxolkc7mztEF6,2.23
45POX94gbImpHw8hcgsTd4,10.72
6PG6n89LblOca8jusihIwl,0.15
1qyJ6XpMHdsJD8pkiA7Qww,36.12
6SZ0ueEid4fess4o8jiFgG,17.3
1I0erMteTQwwtDaqzwuQI0,18.43
2Jiy1soBkPkbt62V9iqz9e,14.67
4wMHCWuXF6DGSl79u4UqGX,35.31
1ctRXRqAQ10hJm6kaCZ2Lw,33.9
00HMEiBMDkbNCHLJL6zqVk,41.96
7jdwUrk0nsesNFExLhr3OR,16.61
60CEVNgCHcVyWCPy6Kh2K6,51.07
4ufnfPuadcVChBTuOwv8Ro,11.71
5uQOauh47VFt3B2kV9kRXw,43.51
0Sujs248y2CKqnzPwP7QOH,43.67
1M9qA7Inr46IQ2M6qjL01z,6.44
3fnRRGvtXprH70DNvHvcfy,37.88
5nM8BgBo09vSUkkbvFvjik,35.78333333333333
0Q2YGyMeeZMAvzebtxoQ5f,45.3
6mewxz53GWTQkQt008VbLl,14.1
1HykUKaVU0CEUvv1vLKkXj,42.19
3Fe3o3EsqKie1p0GtPko7J,38.77166666666667
4QdX6pmNnJ5cleufWQIr5D,48.605
4qjHcaiMUjhNVQFCxVC3Ku,33.14
5pSlcPAnIWgKyAJNZivoO8,40.29
4mwWefRMSfrR7QjAflXKcI,1.04
0nncDvwZIy7ApxWzzKTUSm,0.09333333333333332
7bCO23jh0OHr7yRxtmIvDm,45.76
4jo8XAFcgqBLKugLaFsSJI,5.715
1XmEHp2WoyJorXBQ1RHh02,47.96
6GzMz3s0K1YKwRVI36CgRx,36.2
6n1Q3V6AQEOLshL32QkJu8,7.6579999999999995
0DhRYHKuBkhd4euzZ1JmWV,33.93
69EILuL34ggLWQsa626bes,35.32
3iKMahBXTfxH3VjeE7JuAW,3.87
0bLOiofyBB62YU2cNnONJG,38.56
4lS7C6BeG76ZLaBG73onFC,20.98
1ek2BBY1US8xQlNsb8os3P,34.91
0P49pJa288tm8gKbFcofn9,26.14
2wyvTdcat1JtlGSZ9G5Sxx,36.85
4ruPddirBXm2YvJJ6XHqGP,1.9031666666666667
2bRnP6FjtlASGsDtcgRVuI,34.73
7IsEXPk6qqt30FfQv4SZMa,44.21
7kbx6ZF9yOQAzyIN4nBurq,39.75
74cvsxbyLvL4arisSxH0HM,31.345
2QWPE9utfwQQdUc7YlLmiY,43.69
1z3ugFmUKoCzGsI6jdY4Ci,48.37333333333333
4WmS1ZuledEAlrpJv1E22s,39.97
4ClnJdCaf6PLeLgStqb1e9,39.81
2BmfP7DtdbzRjaArMznn0i,5.77
1jTu3tdsoFAZMAJWuYXNof,31.62
2llTAS9rsnh55ApPus3YXd,40.83
5R4aROQMMRCnY4cQ7fDWoH,31.95
05iiNya5zfHTnnqXz7YW0L,5.36
5bKhzRumKvehS9sHcIfHjx,35.05
0lqfBvf1Gqmmt3l5Qeirlm,35.23
1FjN8X8GX4sKvy5CuxGAOG,46.81
4fXkxxfpWE0VGCAe4Icdad,38.24285714285714
6x4tKaOzfNJpEJHySoiJcs,39.79
1QZFn6QUNHfCp8s06C91hw,42.5
7ITRNB9OckYIp2SW2iXU8U,33.95
39zBJ6d0wb6HOTNMVvidXX,34.77
0UskWtxxxnIjOqQ5SCJDDr,16.5
4mkJBvvQ3kzwNki5vmymw0,0.4
2wBf6PGWOMrrAykBmxIF9X,25.09
1RcU1DfUIHlsMg9Db1nR1G,35.36
2kEECRiLCWgUrWkGcmNJes,34.32
3fjiaIx6KFssAz3C8TaUec,35.72
2fFUtEAjAQ9TIWTx6wbTp6,25.85
4pHwmMbmZI3vwo26gOiGAc,39.37
7j5Q3zhjvpQvMeoPSZwdsa,36.12
4FRJ2Pnhdct5YqXppkzIcC,45.43
1FmaFrsU9Hy5tQUz6dPUmn,3.12
3R9LdoKDEi0iFk6RKFC0np,32.85
1V6Ju9dAUtyj55LKyNMJpJ,1.39
3wLmXQHhnLyYkmu80s2226,41.29
3kSaU5ZGy7BIOxdMzjsulZ,55.66
5fdOUo8uJ3CQneq02qVeTq,41.82
263bVezzDIt63ITJgXpq6h,6.61
79vpSzb5L1UU1UJumURC8O,2.0633333333333335
28pqxXjDDr0KIAiBV26YIR,0.72
1sM0yZDxUhPQhkDh2CLd6l,17.93
6jVgEDqiM6WezJTTh5Tn67,22.93
